"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"21",-98.9662703038204,-98.9853100471901,-98.9877075315638,-99.0009328250749,-99.1889263450263,-99.0826227737691,-98.8353884358469,-99.0611745949335,-99.1320766729763,-99.0577299952791,-98.885075089416,-98.8116336911104,-99.188442934905,-99.0823022584582,-98.8360828518466,-98.8916403823675
"22",-98.9631851569452,-98.9837398721007,-98.9881945044963,-99.0021530982616,-99.2201360027805,-99.1003039915708,-98.8153361475916,-99.0694766598778,-99.1629619891444,-99.0742108987123,-98.8634783875818,-98.7864716859547,-99.219665946961,-99.0999799804884,-98.8160180768528,-98.8720809913035
"23",-98.963203533674,-98.9836044335278,-98.9882956878866,-99.0002315286787,-99.2163095412604,-99.0984979165011,-98.8121773840706,-99.1001966997259,-99.1263688937707,-99.0575297046268,-98.8904077991472,-98.768437224384,-99.2158057051526,-99.0981459275663,-98.8129150444673,-98.8989885212434
"24",-98.9652887318261,-98.984856406057,-98.9879961859627,-99.0027391311969,-99.2019531035437,-99.0891963472639,-98.8254064281199,-99.0580118962207,-99.1598310981324,-99.0705486225629,-98.8620098385162,-98.8034423498812,-99.2015252662399,-99.0889143525445,-98.8260480544069,-98.8652785216584
"25",-98.9600364906685,-98.9826415756703,-98.9863695438023,-99.0034365258045,-99.2093738280658,-99.0892850402027,-98.799334411328,-99.0499067102739,-99.1542981677279,-99.0657685526974,-98.8523116743747,-98.7714417026661,-99.2089319576644,-99.0890006243846,-98.8000886027924,-98.854372401801
"26",-98.9642118229477,-98.9839599176426,-98.9875663378074,-99.0011551458384,-99.2266171268975,-99.1059153602223,-98.7963377303511,-99.0453999861253,-99.180363113788,-99.084247869087,-98.8381345610058,-98.7987086656646,-99.2261310309382,-99.1055783831485,-98.7971021042568,-98.8686766764336
"27",-98.9698010124769,-98.9864518767585,-98.9891863306782,-98.9998072901357,-99.1982104500132,-99.0916561366181,-98.8318558133549,-99.1049231163092,-99.1044740905096,-99.0483084430044,-98.9114931110843,-98.7696918410817,-99.1977224255383,-99.0913170394098,-98.8325472271214,-98.9019551007605
"28",-98.9595580261251,-98.9822880866465,-98.9852028776575,-99.0010568506151,-99.2282075039634,-99.1027486605834,-98.794581174093,-99.0519868069765,-99.1944360168535,-99.0874887370172,-98.8252560963897,-98.8180743950632,-99.22779176667,-99.1024654200155,-98.7953004034996,-98.8691865646345
"29",-98.9645201803737,-98.9846428701073,-98.9888457030163,-98.9995803058443,-99.1920583941847,-99.0833689139052,-98.8314534996267,-99.0550303425957,-99.1368543688092,-99.0594002568575,-98.8800134313035,-98.8265982498041,-99.1916952714411,-99.0831376591238,-98.831996121667,-98.9038235120355
"30",-98.9700598877622,-98.9866665883135,-98.9892008312614,-99.0028374024616,-99.183990189181,-99.0823023974153,-98.8506039376688,-99.0375892408937,-99.1637845882738,-99.0732106760568,-98.8671755514301,-98.8398025598225,-99.1836166233577,-99.0820595770981,-98.8511064199407,-98.8683675891863
"31",-98.9671599926299,-98.9854187225208,-98.9878990130742,-99.0009466423247,-99.1980329674285,-99.0896642897712,-98.8328087272674,-99.0768835754159,-99.1354513215169,-99.0612955639326,-98.8857958137984,-98.7992157305154,-99.197582040531,-99.0893541824181,-98.8334453346943,-98.8886009312438
"32",-98.9630753657174,-98.9839971447761,-98.9878278312191,-98.9995762564912,-99.1992411255053,-99.0874758669643,-98.8286725081385,-99.0671236273678,-99.1393163730873,-99.061145738058,-98.8803444596596,-98.8186641057174,-99.1987925747734,-99.0871770709607,-98.8293177852497,-98.903259423305
"33",-98.9630178988174,-98.9837890570871,-98.9875276364199,-98.998494906525,-99.2050174308226,-99.0908009987425,-98.8174041877556,-99.0770092167501,-99.1297863962563,-99.0574772225582,-98.8845217808256,-98.8111053341804,-99.2046294480613,-99.0905386449824,-98.8179900051286,-98.9169005010848
"34",-98.969763430369,-98.9866251040581,-98.9894735864621,-99.0015075693446,-99.2063355877912,-99.0941092860386,-98.8323920500134,-99.0687991194487,-99.1510253832438,-99.0688477289288,-98.8774778610769,-98.81187629739,-99.2058817857415,-99.0938010441128,-98.8330154152153,-98.8916131713185
"35",-98.9697676280882,-98.9863477508656,-98.9900188645642,-99.0011025929581,-99.2142441658743,-99.1010685417541,-98.8143640344423,-99.0767115247766,-99.1324839725776,-99.0624876208799,-98.8853441637942,-98.7664628085608,-99.2137615689244,-99.1007348428595,-98.8150788001517,-98.8864101707916
"36",-98.9600471276885,-98.9829254320935,-98.985252946341,-99.0021260191528,-99.1981125288155,-99.0842810877466,-98.8293963548287,-99.0535184928842,-99.1521681672825,-99.0647002770648,-98.869183595932,-98.7965011240657,-99.1976925939882,-99.0840088090787,-98.8300818048817,-98.8638549646231
"37",-98.9641217102918,-98.983940906303,-98.9885601291992,-99.0001871170891,-99.2183222293814,-99.1015054930544,-98.812294487672,-99.0734019818295,-99.1658902551551,-99.0770889706311,-98.8575612365519,-98.8066748426026,-99.2178547123483,-99.1011827261131,-98.812981210833,-98.8838502263323
"38",-98.9654643715531,-98.9846618030919,-98.9882988796069,-99.0040511641834,-99.2106210958329,-99.0962419937681,-98.8341439493016,-99.0420852131326,-99.2002676648203,-99.0914183418968,-98.8424938062274,-98.8458956885017,-99.2101744131695,-99.0959336887528,-98.8347082126373,-98.8608103262029
"39",-98.9658111840061,-98.9851305061521,-98.9883447381527,-99.0006812149286,-99.1861744970305,-99.081887016148,-98.8515809206465,-99.0761789306371,-99.1191272957687,-99.0523737341807,-98.9051414037358,-98.8117046149392,-99.1857388908206,-99.0815916665971,-98.8521436125247,-98.9045905812159
"40",-98.961530784481,-98.9834774011424,-98.9872023825442,-99.0000984133554,-99.1938076587774,-99.081466925271,-98.8314713158151,-99.0735199856261,-99.1203381225062,-99.0505824591306,-98.8954644704228,-98.8083649671768,-99.193422614738,-99.0812176929596,-98.83205289849,-98.9108837201431
"41",-98.9663329567712,-98.9854931998236,-98.9884924979732,-99.002492146714,-99.1885306986117,-99.0802046311854,-98.8443558834067,-99.0461725116296,-99.1565708625069,-99.0665628860239,-98.8709120976532,-98.8373190946625,-99.1881120748673,-99.0799391791028,-98.8449410901282,-98.8825324565709
"42",-98.9628483691292,-98.9838708596605,-98.9871968603242,-99.0021606155172,-99.193691052147,-99.0840152492975,-98.8424645171931,-99.0705739382313,-99.1332852603684,-99.0577801163946,-98.8917428473225,-98.7971130020715,-99.193245064652,-99.0837157524676,-98.8430834319524,-98.8834383701295
"43",-98.9598208334828,-98.9826015734832,-98.9868599134518,-99.004540232644,-99.2133039930504,-99.0918817167024,-98.8132030576681,-99.0549085569983,-99.1779426994551,-99.076585479578,-98.8443922006046,-98.8006974464211,-99.2128333923478,-99.0915711852008,-98.813914457439,-98.8539033202113
"44",-98.9644953885944,-98.9840887196481,-98.988485373889,-99.0022443247402,-99.2153552148678,-99.1003412629179,-98.8012042163104,-99.0389982530013,-99.1784325423413,-99.083082305471,-98.8354754864832,-98.8048447601786,-99.2148983796228,-99.1000286482429,-98.8018876793597,-98.8601208427611
"45",-98.9645213917107,-98.9847940482433,-98.9875493185256,-99.0019523339745,-99.1912970605187,-99.0820223267011,-98.8522758234662,-99.0517084200178,-99.1582800153521,-99.0678146366963,-98.8779549600885,-98.8391043783332,-99.1908657144592,-99.0817412782476,-98.8528533146251,-98.8858133371403
"46",-98.9681150813196,-98.9858914355784,-98.9883954715432,-99.0012224609696,-99.1846076875405,-99.0818807059519,-98.8447342234355,-99.0252743043387,-99.179626046981,-99.0795951896404,-98.8491177521236,-98.8780507404609,-99.1842017606421,-99.0816180629211,-98.845278235761,-98.8845436083197
"47",-98.9669104085461,-98.9854496657063,-98.9873823368508,-99.0040493040963,-99.1922513087412,-99.0843319916295,-98.834526175297,-99.0394708318339,-99.1600615657845,-99.070152836912,-98.8624528965021,-98.8045791137087,-99.1917840202286,-99.0840272838692,-98.8352204824259,-98.8516429073676
"48",-98.9610172858452,-98.9828636100802,-98.9871307228381,-98.9982797244855,-99.1974716330069,-99.0862651703799,-98.8203250950312,-99.0839657676985,-99.1067843375153,-99.0466610190506,-98.9029406331645,-98.7862403312475,-99.1970681252577,-99.0859960393897,-98.8209644227141,-98.9129562370584
"49",-98.9697390733286,-98.9864927689012,-98.9890009052834,-99.0020180187598,-99.1907605597405,-99.0869251957433,-98.8323986307792,-99.0414498902695,-99.15661273799,-99.0713135572303,-98.8625612862244,-98.8237412624721,-99.1903159027401,-99.0866292309364,-98.8330140549569,-98.8725520634333
"50",-98.9667002125782,-98.9851622141849,-98.9896829942327,-99.0013488302264,-99.2028202126451,-99.0920858952907,-98.8242262255451,-99.0698251684632,-99.1284791778196,-99.0583207739068,-98.8887550857967,-98.7867210312182,-99.2023940030215,-99.0917980201002,-98.8248304151497,-98.8933560696665
"51",-98.9634293665107,-98.9842887938716,-98.9859113865291,-99.0055142076033,-99.1979271304407,-99.0842285917676,-98.8399420905422,-99.0558970555931,-99.1805397510114,-99.0767306106776,-98.8542901906148,-98.8199721517893,-99.1974135308988,-99.083888337653,-98.8406820273957,-98.8453634939122
"52",-98.9603602492497,-98.9827669162138,-98.9856631750443,-99.002360883151,-99.2112320686427,-99.0935321406542,-98.822004479094,-99.0552145906111,-99.1813812335084,-99.0802360459415,-98.84742713616,-98.8135128519341,-99.2107259826334,-99.0931882407643,-98.822761684462,-98.8578833034367
"53",-98.9666384606822,-98.9852988192692,-98.9877857534775,-99.0030387462109,-99.1920700177039,-99.0849559960232,-98.8424445958578,-99.0469623442856,-99.1674037022443,-99.0739738178229,-98.8628830281861,-98.8243384022526,-99.1916015894334,-99.0846452456036,-98.8430802308992,-98.8598826846131
"54",-98.9680655693461,-98.9856228656141,-98.9866474541473,-99.0032125907644,-99.2061487292969,-99.0957208002416,-98.8244692377618,-99.0476091791427,-99.1946966785583,-99.090297805118,-98.8345155042254,-98.8282408393158,-99.2056226362991,-99.0953565551687,-98.8252337880888,-98.8448162682568
"55",-98.9677011612019,-98.985580218739,-98.9899812370062,-99.0008823831831,-99.1914026255717,-99.0871740217249,-98.8399704471765,-99.0495139827817,-99.1511981753094,-99.068828520969,-98.8737239228461,-98.8294560348246,-99.1909777950235,-99.0868941041698,-98.8405401813309,-98.8862558469058
"56",-98.9676041204837,-98.9856135240918,-98.9885027979782,-99.0033925121934,-99.1917443574132,-99.0856516184294,-98.8420499742529,-99.0208284187619,-99.1894352462574,-99.084537672739,-98.8441551623863,-98.8642596678435,-99.191338018877,-99.0853851974613,-98.8425913367009,-98.8670341129402
"57",-98.9667902865598,-98.9853341882997,-98.9878066014703,-99.0004465236732,-99.195769785097,-99.0867876879072,-98.8154086229639,-99.0464401501753,-99.1509816229495,-99.0669064331826,-98.8578093064657,-98.8161825279464,-99.1953681683571,-99.0865279198596,-98.816053371667,-98.8804542406248
"58",-98.9624390758014,-98.9835186649572,-98.9871876870335,-99.0014276738748,-99.2030954539821,-99.090479529418,-98.8249897716054,-99.0527700822814,-99.1602436590084,-99.0713438912095,-98.8621038124774,-98.8106874950143,-99.2026507580091,-99.0901816401998,-98.8256447503006,-98.8731212487523
"59",-98.9686350781692,-98.9860232658798,-98.9887229284016,-99.0020784647024,-99.1930176248338,-99.0869884296099,-98.8315919978742,-99.0549191748151,-99.1577415118012,-99.0710379954551,-98.8625554300631,-98.822527194224,-99.1925637833955,-99.0866874053109,-98.8322427528162,-98.8730417262559
"60",-98.9674504794111,-98.9856755848808,-98.9873797239469,-99.0035750456193,-99.2181638708125,-99.1014605941824,-98.8272220528172,-99.0507865038287,-99.2127737804459,-99.0988423639254,-98.8317937640426,-98.8416691396167,-99.2176538022291,-99.1011054580685,-98.8279379773297,-98.8491831135175
"61",-98.9645349102769,-98.9845097246218,-98.9863775984273,-99.0028986554666,-99.1944559536166,-99.084955078668,-98.8326677218629,-99.0480907765238,-99.1791968181086,-99.0782038938775,-98.8460700950692,-98.8364564628993,-99.1939736733974,-99.0846385765335,-98.8333872143972,-98.8582644192946
"62",-98.9646224529163,-98.9845372198776,-98.985639638785,-99.0023791096813,-99.1833443933149,-99.0800049506362,-98.8342554301483,-99.0331704160722,-99.1716663225917,-99.0748290470021,-98.8450655855938,-98.8399832955851,-99.1828927716193,-99.0797119014368,-98.8349415672666,-98.8563328970496
"63",-98.958089035428,-98.9825456185935,-98.9852116259728,-99.0018665183958,-99.2039308585285,-99.084558506756,-98.8285296373759,-99.0456808306243,-99.1822355811355,-99.0755086804515,-98.8469920648241,-98.8566687792203,-99.2035677916837,-99.0843263186656,-98.8290979862139,-98.8877936437834
"64",-98.9630477079467,-98.9840444029217,-98.9869977916656,-99.0027496840029,-99.1931428918604,-99.0823630378024,-98.8388319562895,-99.0658014775175,-99.1339475078911,-99.05709912395,-98.8883811193406,-98.7904861316919,-99.1927555655391,-99.0821121216439,-98.8394221084572,-98.8758618232374
"65",-98.9651180959271,-98.9845198865802,-98.9858127991871,-99.0053439272077,-99.2250954423965,-99.1044364322022,-98.8065759728052,-99.0138654002034,-99.2502965009968,-99.1159715276071,-98.7853636682015,-98.8523706455908,-99.2245518668081,-99.10406419933,-98.8074241960429,-98.8108574161575
"66",-98.9597883573779,-98.9831338103414,-98.9879416820603,-99.0025448855341,-99.1955067917371,-99.0822609869929,-98.8440219836638,-99.0357378763308,-99.1833795194414,-99.0770925721493,-98.8538904347627,-98.8679594919649,-99.1951192880157,-99.0820156646676,-98.8445483477365,-98.8849147654289
"67",-98.9694275236453,-98.9865187723602,-98.9864719831686,-99.0043677027587,-99.1974849241034,-99.089609512121,-98.8355035482742,-99.0391176663769,-99.2004158540477,-99.0908179725657,-98.833418778939,-98.8325397785144,-99.1969500091137,-99.0892502643931,-98.8362980743093,-98.8272480576138
"68",-98.9620633857244,-98.9834730916124,-98.9881563993039,-98.9999985415109,-99.1942326933415,-99.0846598259708,-98.8374445079431,-99.0656752975161,-99.145158939785,-99.0632380447661,-98.8786516702451,-98.834370240959,-99.1938027178173,-99.0843750223669,-98.8380303920436,-98.9029905646244
"69",-98.9638099573846,-98.9840962195306,-98.9883254189504,-99.0020213070509,-99.2057087970787,-99.0906316570159,-98.8243731513834,-99.0523431792679,-99.1623419320283,-99.0714851051802,-98.8615496183717,-98.8184191292183,-99.2053039493574,-99.0903632662419,-98.8249493496413,-98.8814387232008
"70",-98.9639234273537,-98.9842421324871,-98.9877270899156,-99.0014080523884,-99.1998147233014,-99.0878522019345,-98.835282432431,-99.0617759985303,-99.1528949097141,-99.0671854897973,-98.8741307355034,-98.8139937566567,-99.199391217912,-99.0875708866949,-98.8358879540096,-98.8815979437589
"71",-98.9638461371185,-98.9843415365236,-98.9857758854907,-99.003285270893,-99.1896334772964,-99.081946198881,-98.8451031730715,-99.0311610075424,-99.2018706755429,-99.0871266579223,-98.8354208364665,-98.869980639433,-99.1892068259191,-99.0816726997193,-98.8457378830958,-98.8512859205636
"72",-98.9726753181106,-98.9873452130892,-98.9899638578025,-99.0002467227236,-99.1954856286443,-99.0938566710323,-98.8278621451558,-99.0495559118258,-99.1722080846499,-99.0826239731228,-98.848578894356,-98.8465529662484,-99.1950311846798,-99.0935507311723,-98.8285273756495,-98.8794601874507
"73",-98.9638250992588,-98.9843324957321,-98.9887067960468,-99.0005221235458,-99.2046332566235,-99.0904861211939,-98.829234670643,-99.0943344806829,-99.1182057729628,-99.0522672048497,-98.9014854343699,-98.7760140147991,-99.2041352874424,-99.0901508399295,-98.829953958808,-98.8996130529362
"74",-98.9705945503237,-98.9868215026528,-98.9889636232891,-99.0040874622502,-99.1935710081441,-99.0890933026422,-98.8393566513724,-99.0014546665605,-99.2327231067727,-99.1069866487837,-98.8071724375593,-98.8924237823469,-99.1931685373195,-99.0888330446369,-98.8399182165345,-98.8327193838523
"75",-98.960931148145,-98.983199540331,-98.9840965784272,-99.0047907229588,-99.1897004998932,-99.0792546546593,-98.8268965308936,-98.9954356457408,-99.2196549998781,-99.0916487818909,-98.7999285999849,-98.8778680913782,-99.1893136227952,-99.0790166538308,-98.8275365301816,-98.8321342263684
"76",-98.9673206446856,-98.9850485181809,-98.9888408952358,-98.9994364318906,-99.2187711002213,-99.1056067177765,-98.8168251685818,-99.0810551919939,-99.144160883616,-99.0695639997497,-98.8794438080228,-98.792151863156,-99.2183058573589,-99.1052715010457,-98.8174774666742,-98.9004809923329
"77",-98.9635476253138,-98.9840515608353,-98.9881228000553,-99.0006342348534,-99.2056537027666,-99.0921139090583,-98.8237977934479,-99.068344995627,-99.1476509124952,-99.0661096549343,-98.873654971559,-98.7996391940334,-99.2052252989087,-99.0918270563208,-98.8244356080419,-98.8838203489162
"78",-98.9634877179478,-98.9840887685588,-98.9878182434445,-99.0036749179239,-99.2113020269778,-99.0943842036378,-98.8241551344485,-99.0246054055934,-99.242754907239,-99.1082950522617,-98.7983383708815,-98.8976731671606,-99.2108559165055,-99.0940938445355,-98.8248121641944,-98.8490407012277
"79",-98.9714650590376,-98.987176019184,-98.9893801742089,-99.0027535814124,-99.186723692562,-99.0854699037963,-98.8480146168264,-99.0305350930508,-99.1786046603572,-99.0816768549928,-98.8548276244066,-98.8504097742288,-99.1862922742608,-99.0851858561089,-98.848584545738,-98.8615902152487
"80",-98.9635850246446,-98.9840414260865,-98.9874944847383,-99.0003800165221,-99.2082201197254,-99.0924469122283,-98.8172850483966,-99.0808857461141,-99.1376289410742,-99.0610895232761,-98.8793886682491,-98.788403458465,-99.20777988011,-99.0921507979396,-98.8179665823734,-98.8906677048556
"81",-98.9675686640263,-98.9856949206553,-98.9889541352055,-99.0007464732797,-99.19652667244,-99.0881692297653,-98.8287300189888,-99.0735896463242,-99.1219469255409,-99.0546939286155,-98.8938259369479,-98.797493056063,-99.196088883404,-99.087871872919,-98.8293393897205,-98.902634157947
"82",-98.9705760953261,-98.9868329478177,-98.988365190373,-99.0030491865736,-99.184440368167,-99.0825299868495,-98.8509694720392,-99.0258683017871,-99.1753751814931,-99.0784025191362,-98.858511403952,-98.8455643414236,-99.1840342326071,-99.0822662327559,-98.8515313712013,-98.8581711840969
"83",-98.9623780366384,-98.9837376612295,-98.9856025660316,-99.0020187144436,-99.2116192877018,-99.0932524820515,-98.8198243129995,-99.0310399426196,-99.2212357864537,-99.0973793574444,-98.8119683080723,-98.8856937910639,-99.2111839072122,-99.0929651194802,-98.8205045809539,-98.8706604573247
"84",-98.9627013972379,-98.9834298725985,-98.9865233530511,-99.0013562825055,-99.2192536473044,-99.1007434031184,-98.8090865353832,-99.0491486250773,-99.202973743717,-99.0931706259881,-98.8235898944299,-98.8403589942982,-99.2187329991253,-99.1003875452272,-98.8099042652948,-98.8642627580721
"85",-98.9683388073829,-98.9861538319255,-98.9876645299806,-99.0034551645323,-99.1869425517998,-99.082136227065,-98.8499559658058,-99.0393027642954,-99.1769181442915,-99.0776513787036,-98.8582393580017,-98.844395822777,-99.1864940798963,-99.0818455672783,-98.8505727783487,-98.8583952234666
"86",-98.9596976368357,-98.9824147745167,-98.9847672057355,-99.001390973527,-99.2110074728283,-99.0924672143963,-98.8111307155337,-99.029221078115,-99.1928701079864,-99.0844541880138,-98.82760571769,-98.8446538937751,-99.2106224430911,-99.0922109842311,-98.8117510661083,-98.8711666477698
"87",-98.9649261249432,-98.9846625433418,-98.9864742155759,-99.0025976787601,-99.1822313683385,-99.0790326277827,-98.8503684655091,-99.0280910311746,-99.1729349055087,-99.0749257439348,-98.8581979862158,-98.8647169550105,-99.1818397705051,-99.0787760869895,-98.8509020701396,-98.8774076028829
"88",-98.9653374307785,-98.9848003118708,-98.9868720095521,-99.0024366741905,-99.1959629051163,-99.0857592385311,-98.8271464472326,-99.0533484626002,-99.1506142710582,-99.0658655351807,-98.8673068312439,-98.8035546951093,-99.1955325501976,-99.0854716728453,-98.827765981988,-98.869383910132
"89",-98.9712984831174,-98.9871576489784,-98.9894607918567,-99.0026637656881,-99.1864495511448,-99.0849619845436,-98.8446050367041,-99.0641234076942,-99.1363249245518,-99.062081152517,-98.8865174461812,-98.8014149899549,-99.186020307849,-99.084672647991,-98.8451812635421,-98.8728837378462
"90",-98.963158830171,-98.984210453622,-98.9868494753376,-99.0032933679563,-99.1872157639204,-99.0793502611536,-98.8513471869256,-99.0376113315983,-99.1915961560661,-99.0811054609719,-98.8481151439774,-98.8774878041138,-99.1867824299863,-99.0790722503411,-98.8519276691921,-98.87053049939
"91",-98.965714931536,-98.9847219763237,-98.9869767520727,-99.0010385507093,-99.2061079170147,-99.0942022759495,-98.8114340460173,-99.0665376449416,-99.162835307482,-99.0743668707423,-98.8512439614448,-98.8045231281167,-99.2056079802949,-99.093860097587,-98.8121978332301,-98.8679976003859
"92",-98.9615736758569,-98.983364039657,-98.9864983164476,-98.9987765097496,-99.2033711510178,-99.0877254500607,-98.8221622171538,-99.0746926880854,-99.1381930214703,-99.0595979537322,-98.8793148601254,-98.8178267350349,-99.2029537070308,-99.0874484652285,-98.8228123172613,-98.909858461763
"93",-98.9682602015542,-98.9859075700545,-98.9882631196443,-99.0014729562437,-99.2070169930544,-99.0947706350124,-98.8231573378285,-99.0558038051031,-99.1657129980261,-99.07581000243,-98.8586487152803,-98.8188362173051,-99.2065476495539,-99.094451111097,-98.8238472925916,-98.8789561595762
"94",-98.964611107264,-98.9845134544308,-98.9884587306604,-99.0000275190393,-99.2138128564692,-99.0968406630486,-98.821260461073,-99.0851993104901,-99.1285053622571,-99.0582018698493,-98.8927217709225,-98.7692534775177,-99.2133591109172,-99.0965311949378,-98.8219517000195,-98.8936742331774
"95",-98.9595482404676,-98.9828699172722,-98.9859921581278,-99.0037860844423,-99.18453770108,-99.0756415708455,-98.8462427241597,-99.0357379404576,-99.1662155647942,-99.0680656292952,-98.8617088964872,-98.8458406676258,-99.184126319127,-99.0753825434083,-98.8468243642703,-98.8716535333558
