"","Scenario","Outcome","Variable","Moyenne","Ecart_type"
"83","2","PropAns","Rmacro","0.0350489925871328","0.0603070214746011"
"84","2","PropAns","ConsoAmox","-0.873895350273074","0.0130081303510265"
"85","2","PropAns","ConsoMacro","-0.033917495645144","0.0440764465083964"
"86","2","PropAns","pi","-0.86016936305872","0.0123685702269448"
"87","2","PropAns","LambdaAge","-0.795212605835905","0.0164331219072054"
"88","2","PropAns","TreatmentDuration_Amox","-0.642038357437885","0.0338458028333764"
"89","2","PropAns","TreatmentDuration_Macro","-0.0506205840861338","0.0340003861774454"
"90","2","PropAns","d2","0.109858255428898","0.0431396023952227"
"91","2","PropAns","d3","0.159759734702237","0.0434135535946069"
"92","2","PropAns","d4","-0.000462432875007716","0.0461708789616744"
"93","2","PropAns","d5","-0.156755465676515","0.0396627901271712"
"94","2","PropAns","d6","-0.128519852059358","0.0338545216144769"
"95","2","PropAns","d7","-0.106165637116583","0.0455365184857001"
"96","2","PropAns","d8","-0.100267063807283","0.0287876945975114"
"97","3","PropAns","Rcr","0.0337780201774761","0.0435914057625673"
"98","3","PropAns","Ramox","-0.883969219606339","0.0147178819491944"
"99","3","PropAns","Rmacro","0.0594897187613231","0.0456372765442614"
"100","3","PropAns","ConsoAmox","0.928277938213492","0.00532485145718512"
"101","3","PropAns","ConsoMacro","0.0334313836752758","0.0358696445177399"
"102","3","PropAns","pi","0.508373665024119","0.0481647250546139"
"103","3","PropAns","LambdaAge","0.496028967404915","0.0356881968552313"
"104","3","PropAns","TreatmentDuration_Amox","0.385307479809981","0.0467431303894925"
"105","3","PropAns","TreatmentDuration_Macro","0.0360052693162756","0.0353554719401355"
"106","3","PropAns","d2","0.0361789577817326","0.0376806193220759"
"107","3","PropAns","d3","0.473263279622134","0.0459635192484875"
"108","3","PropAns","d4","0.0609015050254505","0.0459120806745679"
"109","3","PropAns","d5","-0.00424137854540098","0.0414249932840526"
"110","3","PropAns","d6","-0.0579863643341261","0.0411946371641616"
"111","3","PropAns","d7","-0.0374820276364916","0.048944401336818"
"112","3","PropAns","d8","0.0122830039287165","0.0482730696636839"
"113","4","PropAns","Rcr","0.941574660467734","0.00554903728763681"
"114","4","PropAns","Ramox","0.850801767230029","0.012445993505292"
"115","4","PropAns","Rmacro","-0.845855256082337","0.0194289072079791"
"116","4","PropAns","ConsoAmox","-0.146206289796754","0.0443956633933504"
"117","4","PropAns","ConsoMacro","0.0551646009201956","0.0579577401816851"
"118","4","PropAns","pi","-0.0182176199882472","0.0422395452957928"
"119","4","PropAns","LambdaAge","0.00387217602948931","0.0479003717216845"
"120","4","PropAns","TreatmentDuration_Amox","-0.578392148275475","0.041164028791717"
"121","4","PropAns","TreatmentDuration_Macro","0.396721442898325","0.040700968338259"
"122","4","PropAns","d2","0.114748671739405","0.0549296618171872"
"123","4","PropAns","d3","0.117555630088711","0.0433039842269655"
"124","4","PropAns","d4","-0.0334783682343004","0.0488158916951633"
"125","4","PropAns","d5","-0.0607106987958287","0.0455675812503676"
"126","4","PropAns","d6","-0.0590074808433376","0.048226945105557"
"127","4","PropAns","d7","-0.101479980920679","0.0487193680384087"
"128","4","PropAns","d8","0.00262713457231072","0.0447744262869898"
"129","1","PropMr","Rcr","-0.918343753064139","0.00702308725053816"
"130","1","PropMr","Ramox","-0.789378422104044","0.0242311400663865"
"131","1","PropMr","Rmacro","0.913364041549652","0.00611824298804916"
"132","1","PropMr","ConsoAmox","-0.70304897762575","0.0299741767156079"
"133","1","PropMr","ConsoMacro","-0.0486153802755367","0.0307791364876139"
"134","1","PropMr","pi","-0.30328823385453","0.0557245065779575"
"135","1","PropMr","LambdaAge","-0.278857143272253","0.0415862899283561"
"136","1","PropMr","TreatmentDuration_Amox","-0.409399621933052","0.0525720712863302"
"137","1","PropMr","TreatmentDuration_Macro","-0.00869658079757584","0.0451369278678719"
"138","1","PropMr","d2","0.16077775957953","0.0354350942167178"
"139","1","PropMr","d3","0.0877117481098643","0.0500897718915513"
"140","1","PropMr","d4","0.0022158338356727","0.0365952608113062"
"141","1","PropMr","d5","-0.0418604056094182","0.0452756959695882"
"142","1","PropMr","d6","-0.0457819382686156","0.0400128128139611"
"143","1","PropMr","d7","0.00500545824113287","0.0299993217556573"
"144","1","PropMr","d8","-0.0593882053251525","0.0463954341817884"
"145","2","PropMr","Rcr","-0.900469333500665","0.00958745869515687"
"146","2","PropMr","Ramox","-0.695861524082658","0.0265558752911756"
"147","2","PropMr","Rmacro","0.896840805186701","0.0105467272004537"
"148","2","PropMr","ConsoAmox","-0.6914913076335","0.0207483595322344"
"149","2","PropMr","ConsoMacro","-0.0299478803747371","0.0547188447374213"
"150","2","PropMr","pi","-0.656569697204831","0.0276155080598606"
"151","2","PropMr","LambdaAge","-0.583987765126703","0.0340126976406253"
"152","2","PropMr","TreatmentDuration_Amox","-0.452095970291343","0.0546775143159316"
"153","2","PropMr","TreatmentDuration_Macro","0.0221054356199996","0.042758945085433"
"154","2","PropMr","d2","0.102713873190298","0.0365540545018897"
"155","2","PropMr","d3","0.0744100111196044","0.055336355672426"
"156","2","PropMr","d4","-0.0058794981564419","0.0493466617961903"
"157","2","PropMr","d5","-0.0853456496609982","0.045237806872166"
"158","2","PropMr","d6","-0.0934955490453882","0.04111270863036"
"159","2","PropMr","d7","-0.0386505180551618","0.0414721688593199"
"160","2","PropMr","d8","-0.0960225547828459","0.0513504254329373"
"161","3","PropMr","Rcr","0.909780928964477","0.0071282367468748"
"162","3","PropMr","Ramox","0.638280412929541","0.0227159709049104"
"163","3","PropMr","Rmacro","-0.90537645402549","0.00856392669405765"
"164","3","PropMr","ConsoAmox","0.818975636118513","0.013170112685536"
"165","3","PropMr","ConsoMacro","0.0231589708967679","0.0548618057586977"
"166","3","PropMr","pi","0.310077351007484","0.0409811105478617"
"167","3","PropMr","LambdaAge","0.32681205353803","0.047412659714911"
"168","3","PropMr","TreatmentDuration_Amox","0.300244774890739","0.0398797876497711"
"169","3","PropMr","TreatmentDuration_Macro","0.0184649065048708","0.042407075212046"
"170","3","PropMr","d2","-0.0585126687809758","0.0397456730549243"
"171","3","PropMr","d3","0.306692185087507","0.0504596101778387"
"172","3","PropMr","d4","0.0342089547454417","0.0479463521607681"
"173","3","PropMr","d5","-0.0205017873917729","0.058358635621967"
"174","3","PropMr","d6","-0.0392270141000069","0.0473432009556312"
"175","3","PropMr","d7","-0.0570895740279086","0.0499770258259462"
"176","3","PropMr","d8","0.0587779823129563","0.0539873480944757"
"177","4","PropMr","Rcr","-0.919817057262459","0.00742799150977187"
"178","4","PropMr","Ramox","-0.807886018026934","0.0180265934442154"
"179","4","PropMr","Rmacro","0.799161455379795","0.0230495142374973"
"180","4","PropMr","ConsoAmox","0.78053285797207","0.0202662267037783"
"181","4","PropMr","ConsoMacro","-0.00841998967795948","0.0479292539415515"
"182","4","PropMr","pi","0.471023662134964","0.0412623637086979"
"183","4","PropMr","LambdaAge","0.412848601625025","0.0443789307128691"
"184","4","PropMr","TreatmentDuration_Amox","-0.48764311732423","0.0484405195965067"
"185","4","PropMr","TreatmentDuration_Macro","0.568774966967677","0.041256640598642"
"186","4","PropMr","d2","0.162079869400575","0.0527214210497692"
"187","4","PropMr","d3","0.068877645137082","0.0576447535797037"
"188","4","PropMr","d4","0.0212543078909612","0.0683821218099382"
"189","4","PropMr","d5","-0.0395327356345054","0.063299542597855"
"190","4","PropMr","d6","-0.0394040924547633","0.0521321893116294"
"191","4","PropMr","d7","0.031246198779517","0.0450505108444251"
"192","4","PropMr","d8","-0.0543248631496784","0.0430298088661009"
"193","1","PropAnsMr","Rcr","0.00985104765482091","0.0497287534674535"
"194","1","PropAnsMr","Ramox","0.901409080120427","0.00911890965552327"
"195","1","PropAnsMr","Rmacro","0.0134887822081372","0.040176276658324"
"196","1","PropAnsMr","ConsoAmox","-0.94059652820429","0.00631752424361588"
"197","1","PropAnsMr","ConsoMacro","7.71585676629761e-05","0.0366564249576477"
"198","1","PropAnsMr","pi","-0.670735646459592","0.0261673776570782"
"199","1","PropAnsMr","LambdaAge","-0.581392509544862","0.0372218361386627"
"200","1","PropAnsMr","TreatmentDuration_Amox","-0.706922673864557","0.0212717140884406"
"201","1","PropAnsMr","TreatmentDuration_Macro","-0.0371547043887116","0.0425486631567769"
"202","1","PropAnsMr","d2","0.223878534043123","0.046685584067062"
"203","1","PropAnsMr","d3","0.214248098233591","0.0590019676984591"
"204","1","PropAnsMr","d4","-0.0316291379365325","0.0527513678116146"
"205","1","PropAnsMr","d5","-0.168814862111547","0.0522353780215654"
"206","1","PropAnsMr","d6","-0.111021465380825","0.0450860925317189"
"207","1","PropAnsMr","d7","-0.123560764748203","0.0628033422858004"
"208","1","PropAnsMr","d8","-0.0799427516167431","0.0504917934326206"
"209","2","PropAnsMr","Rcr","0.03472790869353","0.0378243518326606"
"210","2","PropAnsMr","Ramox","0.849940993747435","0.0154866652723659"
"211","2","PropAnsMr","Rmacro","0.0330609325888378","0.0347162606712623"
"212","2","PropAnsMr","ConsoAmox","-0.87398744284193","0.015902277220771"
"213","2","PropAnsMr","ConsoMacro","-0.0276625288662319","0.0559295635594193"
"214","2","PropAnsMr","pi","-0.859649166200195","0.0153237030716491"
